Year;Month;Day;Period;101;102;103;104;113;118;119;122;122
2020;7;28;14;73.1;35.8;43.3;18.5;64.8;63.4;42.1;220.8;194.8
2020;7;28;15;69.2;34;34.8;17.3;61.7;52.6;33.8;220.8;182.2
2020;7;28;16;57.2;30.4;25.6;15.3;58.6;38;25.7;153;170.1
2020;7;28;17;28.3;20.2;12.6;9.4;44.2;22.4;13.3;85.2;124.3
2020;7;28;18;5.4;6.9;0.2;2.9;14.8;1.3;0.3;79.2;129.6
2020;7;28;19;0;0;0;0;0;0;0;79.2;126.1
2020;7;28;20;0;0;0;0;0;0;0;79.2;103.6
2020;7;28;21;0;0;0;0;0;0;0;79.2;133.3
2020;7;28;22;0;0;0;0;0;0;0;73.8;207
2020;7;28;23;0;0;0;0;0;0;0;70.8;200.2
2020;7;28;24;0;0;0;0;0;0;0;76.2;241.8
2020;7;29;1;0;0;0;0;0;0;0;155.4;74.4
2020;7;29;2;0;0;0;0;0;0;0;155.4;152.1
2020;7;29;3;0;0;0;0;0;0;0;153;197.5
2020;7;29;4;0;0;0;0;0;0;0;158.4;232.2
2020;7;29;5;0;0;0;0;0;0;0;232.2;249.3
2020;7;29;6;29.8;15.1;0.4;7.8;26.8;0.7;0.3;232.2;254.2
2020;7;29;7;42.6;23.2;11.6;11;48.2;14.9;10;229.2;241.2
2020;7;29;8;59.1;30.2;24;13.4;62.1;32.2;22.7;235.2;176.6
2020;7;29;9;71.3;35.1;35.6;17.9;67.8;49.1;33.9;229.2;53.7
2020;7;29;10;73;35.8;43.8;17.9;69.2;61.4;41.7;223.8;37
2020;7;29;11;75.5;37;49.7;19;68.8;69.5;46.9;226.2;52.2
2020;7;29;12;75.8;36.8;51.8;18.9;69.7;72.7;47.9;226.2;82.6
2020;7;29;13;72.2;35.7;49.9;17.8;68.9;71.1;47.3;229.2;107.7
2020;7;29;14;61.2;31.2;44.9;16.4;66;65.1;44.6;232.2;130.1
2020;7;29;15;52.3;28.2;36.6;16.7;61.6;56.6;36.3;226.2;148.2
2020;7;29;16;1.4;10.3;11.1;5.8;12.9;39.5;24.5;214.8;168.5
2020;7;29;17;7.8;12.2;7.2;6.6;0;19.5;12.3;147;154.7
2020;7;29;18;3.9;1.6;0;2.9;0;1.2;0.3;76.2;1.9
2020;7;29;19;0;0;0;0;0;0;0;76.2;3.3
2020;7;29;20;0;0;0;0;0;0;0;76.2;19.9
2020;7;29;21;0;0;0;0;0;0;0;76.2;38.7
2020;7;29;22;0;0;0;0;0;0;0;31.2;28.7
2020;7;29;23;0;0;0;0;0;0;0;31.2;16.5
2020;7;29;24;0;0;0;0;0;0;0;25.2;3.3
2020;7;30;1;0;0;0;0;0;0;0;25.2;29.5
2020;7;30;2;0;0;0;0;0;0;0;76.2;60.1
2020;7;30;3;0;0;0;0;0;0;0;79.2;85.2
2020;7;30;4;0;0;0;0;0;0;0;90.6;41.8
2020;7;30;5;0;0;0;0;0;0;0;155.4;16.3
2020;7;30;6;19.5;2.8;0.5;6;21.1;0.4;0.4;153;9.7
2020;7;30;7;33.2;13.5;11.4;6.8;34.9;10.5;11.1;158.4;14.8
2020;7;30;8;43.4;22.7;23.4;8.7;50.6;20.1;22.9;158.4;7.2
2020;7;30;9;45;23.3;33.6;8.9;58.9;35.6;34.4;229.2;26.8
2020;7;30;10;55.4;27.7;40.7;14;64.5;47.9;41.1;235.2;23.8
2020;7;30;11;48;30.3;43;15.2;65.8;58.3;45.2;229.2;10.8
2020;7;30;12;17.9;23.4;28.5;9.8;62.9;59.2;43.3;229.2;1.5
2020;7;30;13;6.2;9.9;27.4;2.3;52.7;64.6;34.4;229.2;19
2020;7;30;14;10.5;11.4;10.6;0.6;43.5;60.2;32.9;232.2;26.2
2020;7;30;15;25.3;4.9;0.9;4.2;38.1;52;30.4;226.2;50.9
2020;7;30;16;25.9;23.4;24;3.7;47.4;39.6;24.9;226.2;73.1
2020;7;30;17;13.4;12.3;12.2;0.3;36.6;20.6;12.9;229.2;67.4
2020;7;30;18;2.3;0.3;0.1;0;12.3;0.8;0.3;226.2;98.7
2020;7;30;19;0;0;0;0;0;0;0;153;65.5
2020;7;30;20;0;0;0;0;0;0;0;150;85.8
2020;7;30;21;0;0;0;0;0;0;0;105;89.1
2020;7;30;22;0;0;0;0;0;0;0;76.2;99.3
2020;7;30;23;0;0;0;0;0;0;0;76.2;82.5
2020;7;30;24;0;0;0;0;0;0;0;76.2;93
2020;7;31;1;0;0;0;0;0;0;0;76.2;199.3
2020;7;31;2;0;0;0;0;0;0;0;79.2;391.5
2020;7;31;3;0;0;0;0;0;0;0;144.6;390.8
2020;7;31;4;0;0;0;0;0;0;0;232.2;474.7
2020;7;31;5;0;0;0;0;0;0;0;235.2;545.6
2020;7;31;6;30.1;13.8;0.4;7.6;25.5;0.2;0.4;229.2;501.4
2020;7;31;7;45.5;21.6;11.5;11.3;43.8;9.7;10;229.2;472.6
2020;7;31;8;57.9;26.3;23;15.4;60.9;21.2;22.9;232.2;394.7
2020;7;31;9;67.3;31.3;34.1;17.2;67.8;31.9;34.3;229.2;241.1
2020;7;31;10;71.8;33.1;42.2;18.3;69.6;39.9;41.5;229.2;143.4
2020;7;31;11;71.9;34.7;46.6;18.2;70.4;45.4;47.1;229.2;85.7
2020;7;31;12;69.3;33.6;47.3;17.7;68.8;46.5;48.2;229.2;135.5
2020;7;31;13;64.4;33.2;45;17.2;67.2;46.5;47.3;226.2;147.1
2020;7;31;14;66;33.3;39.2;16.2;64.7;43.2;43.5;229.2;170.2
2020;7;31;15;60.6;31.8;32.4;16.3;62.5;35.8;36.2;223.8;237.1
2020;7;31;16;0.1;17.1;20.4;0.1;40.7;29.7;25.6;144.6;276.8
2020;7;31;17;18.1;11.7;8.3;2.8;31;14.9;12.7;79.2;282.1
2020;7;31;18;9.8;4.7;0;2.7;12.2;0.6;0.2;76.2;195.1
2020;7;31;19;0;0;0;0;0;0;0;39.6;149.8
2020;7;31;20;0;0;0;0;0;0;0;25.2;110.5
2020;7;31;21;0;0;0;0;0;0;0;73.8;136.2
2020;7;31;22;0;0;0;0;0;0;0;76.2;125.3
2020;7;31;23;0;0;0;0;0;0;0;79.2;99.9
2020;7;31;24;0;0;0;0;0;0;0;76.2;89.6
2020;8;1;1;0;0;0;0;0;0;0;79.2;77.4
2020;8;1;2;0;0;0;0;0;0;0;79.2;96.4
2020;8;1;3;0;0;0;0;0;0;0;79.2;66.7
2020;8;1;4;0;0;0;0;0;0;0;79.2;71.1
2020;8;1;5;0;0;0;0;0;0;0;79.2;113.7
2020;8;1;6;14.1;8.4;0.4;6.3;17.1;0.2;0.4;79.2;144.8
2020;8;1;7;27.7;19.7;11;10.6;22.2;9.3;10.8;79.2;131.8
2020;8;1;8;56.7;29.7;22.2;14.3;38.5;18.2;22.3;155.4;100.7
2020;8;1;9;62.8;32;31.6;15;56.8;26.4;32.9;235.2;27.2
2020;8;1;10;58.7;34.5;38.9;14.4;60.1;34.7;40.3;232.2;10.7
2020;8;1;11;58.9;31.6;43.5;16.1;55.2;42.2;44.8;232.2;11.9
2020;8;1;12;64.2;33.5;45.9;16.4;46.5;45.2;44.4;235.2;21.9
2020;8;1;13;61.7;31.4;44.2;14.7;45.1;44.6;40.2;232.2;25.4
2020;8;1;14;61;27.5;38.1;14.8;56.3;38.1;37.8;232.2;41
2020;8;1;15;46.6;17.4;32.4;12.1;47.9;31.7;33.1;235.2;87
2020;8;1;16;5.1;0.1;19.1;0;43.2;28.9;21.6;232.2;105.4
2020;8;1;17;3.1;0;9.6;0;33.5;14.4;12.8;232.2;128
2020;8;1;18;0.5;0;0.1;0.2;2.5;0.6;0.2;235.2;35
2020;8;1;19;0;0;0;0;0;0;0;214.8;46.1
2020;8;1;20;0;0;0;0;0;0;0;138.6;57.9
2020;8;1;21;0;0;0;0;0;0;0;96;61.6
2020;8;1;22;0;0;0;0;0;0;0;79.2;31.7
2020;8;1;23;0;0;0;0;0;0;0;48;51.8
2020;8;1;24;0;0;0;0;0;0;0;76.2;201
2020;8;2;1;0;0;0;0;0;0;0;76.2;455.6
2020;8;2;2;0;0;0;0;0;0;0;79.2;597.8
2020;8;2;3;0;0;0;0;0;0;0;76.2;607.2
2020;8;2;4;0;0;0;0;0;0;0;82.2;587.6
2020;8;2;5;0;0;0;0;0;0;0;158.4;573.1
2020;8;2;6;0.1;0;0.4;0;21.3;0.1;0.3;232.2;650
2020;8;2;7;0.1;1.5;11;0;31.8;9.9;11;232.2;656
2020;8;2;8;6.7;10.1;18.8;0.4;36.4;21.1;22.5;232.2;395.5
2020;8;2;9;19.7;6.8;25.5;5.8;37.6;31.8;33.4;229.2;343.9
2020;8;2;10;27.2;12.5;34.6;2.3;25.1;39.6;41.4;235.2;301.6
2020;8;2;11;17.5;8.9;40.9;4.1;46.4;47.3;46.3;232.2;245.5
2020;8;2;12;27;23.9;41;3.6;47.4;52.7;48.7;235.2;260.4
2020;8;2;13;34.8;27.5;43;8.2;47;53.1;48.4;232.2;292.5
2020;8;2;14;28.3;14.9;39.7;7;42.2;51;43.7;232.2;386
2020;8;2;15;24.2;10.8;34.1;3.9;14;42.4;32.6;235.2;508.1
2020;8;2;16;41.9;18.1;26.1;13.1;55;30.1;27.5;223.8;562.8
2020;8;2;17;16.9;15.3;12.6;9.8;39.2;15.7;13.7;229.2;526.3
2020;8;2;18;3.4;2.8;0.1;2.7;12;0.6;0.2;226.2;285.7
2020;8;2;19;0;0;0;0;0;0;0;226.2;154.8
2020;8;2;20;0;0;0;0;0;0;0;223.8;113.6
2020;8;2;21;0;0;0;0;0;0;0;105;86.2
2020;8;2;22;0;0;0;0;0;0;0;76.2;172
2020;8;2;23;0;0;0;0;0;0;0;76.2;85.3
2020;8;2;24;0;0;0;0;0;0;0;79.2;17.7
2020;8;3;1;0;0;0;0;0;0;0;138.6;0
2020;8;3;2;0;0;0;0;0;0;0;155.4;0
2020;8;3;3;0;0;0;0;0;0;0;237.6;0
2020;8;3;4;0;0;0;0;0;0;0;229.2;0
2020;8;3;5;0;0;0;0;0;0;0;235.2;0
2020;8;3;6;27;12.2;0.4;6.6;25.6;0;0.4;229.2;0
2020;8;3;7;41.9;18.7;10.4;9.9;48.6;9.5;10.1;229.2;0
2020;8;3;8;53.4;17.1;24;10.4;61.8;21.4;23.6;229.2;0
2020;8;3;9;51.5;3.8;35.8;8.6;67.5;33.1;35.8;229.2;0
2020;8;3;10;47.3;1.6;43.9;4.7;69.8;41.2;43.7;226.2;0
2020;8;3;11;49.1;5;48.9;1.4;69.8;46.6;48.3;226.2;6.5
2020;8;3;12;44.9;16.8;50.3;12;70;48.1;48.9;229.2;10
2020;8;3;13;47.8;14.6;48.9;16.4;69.3;47.5;47.2;226.2;11.5
2020;8;3;14;65.2;21.3;44.4;14.5;67.5;43.2;43.6;229.2;11.6
2020;8;3;15;69.8;30.3;37.2;10.8;65.3;35.8;37.6;232.2;8.9
2020;8;3;16;14.2;6.7;25.7;2.6;58.1;38.7;26.6;226.2;9.5
2020;8;3;17;9;0.5;12.3;0;38.7;20.1;13.2;226.2;24.6
2020;8;3;18;2.8;0;0.1;0;5.8;0.5;0.2;229.2;18.9
2020;8;3;19;0;0;0;0;0;0;0;226.2;18.3
2020;8;3;20;0;0;0;0;0;0;0;226.2;26.5
2020;8;3;21;0;0;0;0;0;0;0;226.2;29.9
2020;8;3;22;0;0;0;0;0;0;0;229.2;23.1
2020;8;3;23;0;0;0;0;0;0;0;172.8;20.8
2020;8;3;24;0;0;0;0;0;0;0;153;14.7
2020;8;4;1;0;0;0;0;0;0;0;150;40.5
2020;8;4;2;0;0;0;0;0;0;0;153;9.1
2020;8;4;3;0;0;0;0;0;0;0;220.8;6.5
2020;8;4;4;0;0;0;0;0;0;0;223.8;33.1
2020;8;4;5;0;0;0;0;0;0;0;226.2;37.7
2020;8;4;6;1.3;0;0.3;0;26.6;0;0.3;226.2;64.5
2020;8;4;7;10;4.2;10.5;2.9;49;13.9;11.2;232.2;93.5
2020;8;4;8;21;7.7;24;3.7;63.4;31.5;23.2;232.2;95.2
2020;8;4;9;28;4.2;36.2;4;69.9;50.2;35.2;232.2;55
2020;8;4;10;20.9;2.5;43.5;1.2;71.6;62.6;42.6;235.2;56.4
2020;8;4;11;24.7;18.9;47.6;4.2;71.3;69.3;46.8;226.2;63.4
2020;8;4;12;39;13.5;50;1.7;70.6;73.6;48.6;229.2;67.7
2020;8;4;13;37.6;14.6;48.9;10.7;70.9;72.9;48.2;226.2;68
2020;8;4;14;51.5;9.9;44;5.5;69;67.1;44.6;226.2;82.2
2020;8;4;15;34.7;14.2;36.2;13.1;64.1;58.1;37.9;226.2;75.4
2020;8;4;16;20;9.1;25.7;3.1;57.4;41;26;229.2;66.9
2020;8;4;17;16.8;0.3;12.1;0;38.9;21.3;12.7;229.2;75.1
2020;8;4;18;0.5;0;0.1;0;5.2;0.5;0.2;226.2;181.2
2020;8;4;19;0;0;0;0;0;0;0;226.2;282.5
2020;8;4;20;0;0;0;0;0;0;0;220.8;299
2020;8;4;21;0;0;0;0;0;0;0;153;230.4
2020;8;4;22;0;0;0;0;0;0;0;76.2;282.6
2020;8;4;23;0;0;0;0;0;0;0;76.2;236.7
2020;8;4;24;0;0;0;0;0;0;0;73.8;244.9
2020;8;5;1;0;0;0;0;0;0;0;73.8;264.2
2020;8;5;2;0;0;0;0;0;0;0;76.2;192.6
2020;8;5;3;0;0;0;0;0;0;0;76.2;82.5
2020;8;5;4;0;0;0;0;0;0;0;76.2;57.5
2020;8;5;5;0;0;0;0;0;0;0;155.4;39.9
2020;8;5;6;24.5;12.7;0.3;6.1;25.5;0;0.3;155.4;23.6
2020;8;5;7;39.6;21.2;10.4;11.1;44.3;12.5;11.2;226.2;18.1
2020;8;5;8;57.3;30;23.9;15.1;57.7;27.8;23.2;229.2;23
2020;8;5;9;69.2;34.4;35.4;18;62.8;44.4;34.8;229.2;4.8
2020;8;5;10;74;37.3;38.3;18.6;65.7;59.8;42.5;229.2;0
2020;8;5;11;74;37.6;43.1;18.7;67.2;68.5;47.4;235.2;1.6
2020;8;5;12;70.1;35.6;47.8;18.1;66.8;72.2;49.6;226.2;21.4
2020;8;5;13;68.7;36;46.7;17.5;61.2;71.6;48.9;229.2;27.9
2020;8;5;14;69.7;36.5;42.1;17.8;47.4;66.2;44.7;229.2;27.6
2020;8;5;15;68.4;35.2;35.9;16.6;57.7;55.5;36.6;195;8.4
2020;8;5;16;64.5;32.5;23.9;15.7;56.4;39.5;26;150;20
2020;8;5;17;48;23.5;11.8;11.7;37.9;20.7;12.7;73.8;1.4
2020;8;5;18;12.9;5.5;0.1;3.2;4.1;0.5;0.2;62.4;0
2020;8;5;19;0;0;0;0;0;0;0;62.4;0.2
2020;8;5;20;0;0;0;0;0;0;0;73.8;13.1
2020;8;5;21;0;0;0;0;0;0;0;39.6;50.4
2020;8;5;22;0;0;0;0;0;0;0;76.2;21.1
2020;8;5;23;0;0;0;0;0;0;0;73.8;0
2020;8;5;24;0;0;0;0;0;0;0;76.2;0
2020;8;6;1;0;0;0;0;0;0;0;76.2;0
2020;8;6;2;0;0;0;0;0;0;0;73.8;0
2020;8;6;3;0;0;0;0;0;0;0;76.2;0
2020;8;6;4;0;0;0;0;0;0;0;76.2;0
2020;8;6;5;0;0;0;0;0;0;0;76.2;3.2
2020;8;6;6;31.7;15.5;0.3;7.8;25.3;0;0.3;73.8;1.1
2020;8;6;7;55.1;26.5;10.4;13.7;44.4;12.4;10.9;82.2;11.9
2020;8;6;8;68.5;33.2;23.4;16.8;58.9;29.8;22.7;158.4;13.2
2020;8;6;9;76;37.4;35.4;18.5;65.8;49;34.4;212.4;0
2020;8;6;10;76.9;37.5;43.7;18.5;69.4;60.9;41.7;232.2;0
2020;8;6;11;76.1;37.7;48.3;18.3;69.9;69.4;47.7;217.8;7.7
2020;8;6;12;76;37.5;49.9;18.3;70.9;72.8;49.6;220.8;5.3
2020;8;6;13;75.2;37.2;48.9;18.4;68.9;72;48.4;214.8;3.3
2020;8;6;14;73.9;36.7;44;18.3;65.3;65.8;43.8;226.2;2
2020;8;6;15;69.4;34;36;16.8;62.8;56;36.9;223.8;5.9
2020;8;6;16;42.6;10.8;25.6;10.6;41.9;40.2;25.8;229.2;12.1
2020;8;6;17;23;5.4;12;5.5;35.7;20.8;12.4;226.2;11.4
2020;8;6;18;4.1;0.2;0.1;0;3.3;0.5;0.1;226.2;0.2
2020;8;6;19;0;0;0;0;0;0;0;223.8;0.2
2020;8;6;20;0;0;0;0;0;0;0;155.4;16.7
2020;8;6;21;0;0;0;0;0;0;0;79.2;18.2
2020;8;6;22;0;0;0;0;0;0;0;76.2;13.5
2020;8;6;23;0;0;0;0;0;0;0;76.2;3
2020;8;6;24;0;0;0;0;0;0;0;76.2;13.4
2020;8;7;1;0;0;0;0;0;0;0;150;6.5
2020;8;7;2;0;0;0;0;0;0;0;76.2;1.4
2020;8;7;3;0;0;0;0;0;0;0;76.2;0.5
2020;8;7;4;0;0;0;0;0;0;0;79.2;0.9
2020;8;7;5;0;0;0;0;0;0;0;153;16.1
2020;8;7;6;9.8;6.8;0.3;4.8;25.2;0;0.3;232.2;11.2
2020;8;7;7;22.7;13.2;10.3;7.1;44.8;9.9;11;223.8;4.4
2020;8;7;8;18.1;10.9;23.7;9;60.8;20.9;22.7;155.4;2.2
2020;8;7;9;26.7;15.9;35.4;1.4;68.1;35.9;33.9;155.4;0
2020;8;7;10;29;11.4;43.5;4;70.9;50;42.1;155.4;0
2020;8;7;11;33.1;7;48.7;4.6;70.9;58;47.8;155.4;0.3
2020;8;7;12;50.8;25.6;50.8;11;70.5;68;49.8;153;5
2020;8;7;13;44.7;27;49.7;12.8;66.1;67.4;48;158.4;40.5
2020;8;7;14;36.1;28.8;44.6;6.3;58.7;63.3;44.4;147;91.5
2020;8;7;15;33.7;26.6;36.8;5.4;58.7;53.4;36.6;166.8;93.5
2020;8;7;16;53.2;25.8;23.8;13.2;38.6;40.1;24.1;214.8;125.3
2020;8;7;17;38.6;17.2;11.6;9;28.9;20.6;12.1;153;140.9
2020;8;7;18;6.3;0.9;0.1;0.8;0.9;0.5;0.1;93.6;192.4
2020;8;7;19;0;0;0;0;0;0;0;79.2;159.3
2020;8;7;20;0;0;0;0;0;0;0;73.8;111.8
2020;8;7;21;0;0;0;0;0;0;0;70.8;128.8
2020;8;7;22;0;0;0;0;0;0;0;28.2;155.2
2020;8;7;23;0;0;0;0;0;0;0;28.2;92.7
2020;8;7;24;0;0;0;0;0;0;0;28.2;47.3
2020;8;8;1;0;0;0;0;0;0;0;76.2;25.9
2020;8;8;2;0;0;0;0;0;0;0;79.2;4.9
2020;8;8;3;0;0;0;0;0;0;0;76.2;3.6
2020;8;8;4;0;0;0;0;0;0;0;76.2;15.8
2020;8;8;5;0;0;0;0;0;0;0;79.2;0
2020;8;8;6;26.8;14;0.3;5.5;20.5;0;0.3;76.2;0
2020;8;8;7;47.1;25.2;10.1;11;41.2;14.9;10.9;82.2;0
2020;8;8;8;59.3;30.6;22.6;15.7;56;32.4;22.9;153;0
2020;8;8;9;68.5;33.4;34.8;17.3;63.6;49.7;34.1;158.4;0
2020;8;8;10;70;34.9;42.5;18.2;67.8;62.3;42.4;158.4;0
2020;8;8;11;73.1;36.7;47.7;18.4;68;69.8;47.5;158.4;0
2020;8;8;12;75.1;38;49.4;18.3;68.7;73;48.8;158.4;11.3
2020;8;8;13;74.8;37.7;47.5;18.4;68.9;71.7;47.5;155.4;13.8
2020;8;8;14;73.9;36.7;43.5;18;66.3;65.9;43.7;155.4;4.3
2020;8;8;15;72.6;35.5;36.9;17.2;62.9;55.9;36.7;158.4;4.9
2020;8;8;16;64.8;32.6;25.3;15.9;55.9;39.9;25.5;153;0
2020;8;8;17;46.8;23.2;11.7;11.4;37.3;20.6;12.3;155.4;0
2020;8;8;18;11.2;4.4;0.1;2.8;2.5;0.4;0.1;158.4;0
2020;8;8;19;0;0;0;0;0;0;0;155.4;0
2020;8;8;20;0;0;0;0;0;0;0;153;0
2020;8;8;21;0;0;0;0;0;0;0;155.4;4
2020;8;8;22;0;0;0;0;0;0;0;150;0
2020;8;8;23;0;0;0;0;0;0;0;153;0
2020;8;8;24;0;0;0;0;0;0;0;76.2;0
2020;8;9;1;0;0;0;0;0;0;0;76.2;1.7
2020;8;9;2;0;0;0;0;0;0;0;79.2;3.3
2020;8;9;3;0;0;0;0;0;0;0;76.2;4.9
2020;8;9;4;0;0;0;0;0;0;0;79.2;5.6
2020;8;9;5;0;0;0;0;0;0;0;79.2;11.9
2020;8;9;6;30.7;15.3;0.3;7.7;24.8;0;0.2;79.2;21.5
2020;8;9;7;53.8;27;9.9;13.6;45.4;15.1;10.3;150;0
2020;8;9;8;66.3;34.1;22.2;16.7;58;32.5;21.7;155.4;0
2020;8;9;9;69.6;37.2;32.1;18.1;63.1;48.4;32.3;153;0
2020;8;9;10;71.4;38.2;38.8;18.5;63.8;61.5;40.6;155.4;0
2020;8;9;11;74;37.7;45.3;18.3;66.5;68.9;45;164.4;0
2020;8;9;12;75;37.2;48.1;18.2;66.4;72.8;47.1;153;0
2020;8;9;13;75.3;38;47.4;18.4;65.9;72.1;45.7;153;0
2020;8;9;14;72.7;37.7;42.4;18.3;64.5;66.6;41.9;226.2;0.2
2020;8;9;15;70.9;36.4;35.5;17.8;59.5;55.2;34.4;220.8;4.1
2020;8;9;16;62;32.1;24.1;15.7;53;38.5;24.1;226.2;2.8
2020;8;9;17;44.9;22.8;11.2;11.2;35.5;19.7;11.5;235.2;9.3
2020;8;9;18;10.2;3.4;0.1;2.7;1.7;0.2;0.1;229.2;3.2
2020;8;9;19;0;0;0;0;0;0;0;235.2;10.6
2020;8;9;20;0;0;0;0;0;0;0;161.4;10
2020;8;9;21;0;0;0;0;0;0;0;144.6;0.2
2020;8;9;22;0;0;0;0;0;0;0;79.2;0.9
2020;8;9;23;0;0;0;0;0;0;0;76.2;0
2020;8;9;24;0;0;0;0;0;0;0;73.8;0
2020;8;10;1;0;0;0;0;0;0;0;79.2;0
2020;8;10;2;0;0;0;0;0;0;0;76.2;0
2020;8;10;3;0;0;0;0;0;0;0;76.2;0
2020;8;10;4;0;0;0;0;0;0;0;85.2;0
2020;8;10;5;0;0;0;0;0;0;0;76.2;0
2020;8;10;6;24;14.6;0.3;7.2;24.1;0;0.2;85.2;0
2020;8;10;7;30.5;24.1;9.8;12.9;42.1;14.2;10.3;155.4;0
2020;8;10;8;45.5;30.7;21.6;16.4;56.4;32.2;21.7;158.4;0
2020;8;10;9;67;35.6;32.2;18.1;63.6;49.5;32.9;226.2;0
2020;8;10;10;72.6;36.7;41.3;18.1;66.3;61.1;39.1;232.2;6.1
2020;8;10;11;73.7;36.7;46.3;17.9;68.3;69.3;44.8;226.2;12.4
2020;8;10;12;71;35.1;47.6;16.6;68.2;72.2;46.7;232.2;12.3
2020;8;10;13;64.6;29.7;46.9;13.4;66.5;71.8;45.6;226.2;14.4
2020;8;10;14;53.2;28;42.5;12.5;63.6;66.1;41.2;229.2;49.1
2020;8;10;15;43.4;17.6;35.2;7.3;60.4;56.1;34.2;226.2;57.3
2020;8;10;16;47.2;20.4;24.3;12.1;53.8;38.9;23.7;226.2;222
2020;8;10;17;24.9;11.5;11.2;6.8;35.1;20.1;11.4;229.2;138.3
2020;8;10;18;3.5;0;0;0;1.3;0.2;0.1;226.2;91.4
2020;8;10;19;0;0;0;0;0;0;0;229.2;18.2
2020;8;10;20;0;0;0;0;0;0;0;229.2;19.7
2020;8;10;21;0;0;0;0;0;0;0;226.2;64.5
2020;8;10;22;0;0;0;0;0;0;0;209.4;95.6
2020;8;10;23;0;0;0;0;0;0;0;113.4;254.2
2020;8;10;24;0;0;0;0;0;0;0;76.2;11
2020;8;11;1;0;0;0;0;0;0;0;76.2;6.8
2020;8;11;2;0;0;0;0;0;0;0;76.2;0.2
2020;8;11;3;0;0;0;0;0;0;0;79.2;96.8
2020;8;11;4;0;0;0;0;0;0;0;76.2;164.8
2020;8;11;5;0;0;0;0;0;0;0;76.2;511
2020;8;11;6;8.2;0.6;0.3;1.2;17.5;0;0.2;76.2;566.3
2020;8;11;7;30.3;12.4;9.8;6.9;1.8;15.3;10.1;150;555.8
2020;8;11;8;39.2;22.1;18.3;12.8;8.8;32.2;20.7;223.8;588.5
2020;8;11;9;61.8;27;28;14.9;11.2;49;31.1;226.2;431.3
2020;8;11;10;62.6;31.4;28.5;16.1;23.3;62.1;39.6;223.8;380.9
2020;8;11;11;62.2;32.1;32.4;16.3;43.9;69.6;45;232.2;347.3
2020;8;11;12;58;26.7;38.3;16.2;46.8;67.4;46.7;229.2;263.3
2020;8;11;13;51.5;21.6;18.6;15.5;48.8;69.6;45;232.2;285.2
2020;8;11;14;40.4;27.7;22.3;13.6;37.2;63.5;38.4;229.2;379.3
2020;8;11;15;27.3;15.7;14.6;11.1;44.9;54;27.6;232.2;435.1
2020;8;11;16;53;28.7;22.7;14.8;48.7;37.7;21.1;229.2;430.1
2020;8;11;17;37.2;18.5;10.6;9.5;33;19.7;10.2;226.2;461.4
2020;8;11;18;2.9;0.3;0;0.2;0.6;0.2;0;232.2;426.3
2020;8;11;19;0;0;0;0;0;0;0;223.8;537.8
2020;8;11;20;0;0;0;0;0;0;0;96;517.3
2020;8;11;21;0;0;0;0;0;0;0;85.2;462.6
2020;8;11;22;0;0;0;0;0;0;0;67.8;622.2
2020;8;11;23;0;0;0;0;0;0;0;76.2;533.2
2020;8;11;24;0;0;0;0;0;0;0;76.2;631.4
2020;8;12;1;0;0;0;0;0;0;0;76.2;552.7
2020;8;12;2;0;0;0;0;0;0;0;76.2;607.2
2020;8;12;3;0;0;0;0;0;0;0;73.8;616.6
2020;8;12;4;0;0;0;0;0;0;0;76.2;546.4
2020;8;12;5;0;0;0;0;0;0;0;76.2;548.1
2020;8;12;6;30.6;14.8;0.3;7.7;19.8;0;0.2;76.2;540.4
2020;8;12;7;54.3;25.6;10.4;13.5;32.7;15.2;9.8;76.2;426.2
2020;8;12;8;65.4;32.5;20.1;15.9;50.3;33.3;20.4;124.8;161.2
2020;8;12;9;72.2;36.1;29.9;17.5;60.4;49.8;29.6;161.4;6.7
2020;8;12;10;74.7;37.7;38.8;18;63.8;61;38.2;217.8;0
2020;8;12;11;73.6;37.3;42.3;17.9;65.1;68.5;42.7;232.2;0
2020;8;12;12;71.3;36.2;44.5;17.4;60.9;71.5;43.8;235.2;0.1
2020;8;12;13;67.7;35.3;40;17.8;48.7;69.8;43.5;235.2;0
2020;8;12;14;63.9;32.1;33.8;16.2;55.4;64.3;38;232.2;0
2020;8;12;15;61.3;29.8;22.9;15.6;51.9;53.8;30.2;229.2;0
2020;8;12;16;16.2;20.5;24.1;7.4;38.4;39.2;23.7;226.2;0
2020;8;12;17;5.4;7.1;11.4;0.1;21.8;19.7;11;158.4;0
2020;8;12;18;0;0;0;0;0.2;0.2;0;76.2;0.6
2020;8;12;19;0;0;0;0;0;0;0;76.2;8.7
2020;8;12;20;0;0;0;0;0;0;0;76.2;48.5
2020;8;12;21;0;0;0;0;0;0;0;25.2;56.2
2020;8;12;22;0;0;0;0;0;0;0;25.2;16
2020;8;12;23;0;0;0;0;0;0;0;22.8;23.9
2020;8;12;24;0;0;0;0;0;0;0;25.2;9.5
2020;8;13;1;0;0;0;0;0;0;0;25.2;13.2
2020;8;13;2;0;0;0;0;0;0;0;22.8;2.5
2020;8;13;3;0;0;0;0;0;0;0;25.2;5.2
2020;8;13;4;0;0;0;0;0;0;0;25.2;0
2020;8;13;5;0;0;0;0;0;0;0;28.2;2.7
2020;8;13;6;28.7;13.6;0.3;7.2;23.3;0;0.2;76.2;3.5
